order_id,event,lat,lon,time,trip_dist_m,trip_dur_s
110,trip_completion,58.3855913,26.7569371,1689.0,1065.3,203.0
110,rider_dropoff_presence,58.3855913,26.7569371,1761.45,1065.3,203.0
111,driver_arrival,58.3773448,26.6834401,1487.0,5440.3,1243.0
111,rider_pickup_presence,58.3773448,26.6834401,1583.86,5440.3,1243.0
111,trip_completion,58.3754797,26.776683,2730.0,5440.3,1243.0
111,rider_dropoff_presence,58.3754797,26.776683,2817.57,5440.3,1243.0
112,driver_arrival,58.3731621,26.7787746,1542.0,3362.8,474.0
112,rider_pickup_presence,58.3731621,26.7787746,1606.35,3362.8,474.0
112,trip_completion,58.3861357,26.7266692,2016.0,3362.8,474.0
112,rider_dropoff_presence,58.3861357,26.7266692,2132.77,3362.8,474.0
113,driver_arrival,58.3729992,26.776257,1566.0,1440.7,405.0
113,rider_pickup_presence,58.3729992,26.776257,1611.42,1440.7,405.0
113,trip_completion,58.3721401,26.7516033,1971.0,1440.7,405.0
113,rider_dropoff_presence,58.3721401,26.7516033,2037.24,1440.7,405.0
114,driver_arrival,58.3886917,26.7131434,1584.0,2982.2,376.0
114,rider_pickup_presence,58.3886917,26.7131434,1683.53,2982.2,376.0
114,trip_completion,58.3660623,26.6856914,1960.0,2982.2,376.0
114,rider_dropoff_presence,58.3660623,26.6856914,2034.22,2982.2,376.0
115,driver_arrival,58.3704053,26.697762,1587.0,2135.8,595.0
115,rider_pickup_presence,58.3704053,26.697762,1690.4,2135.8,595.0
115,trip_completion,58.3755396,26.7330586,2182.0,2135.8,595.0
115,rider_dropoff_presence,58.3755396,26.7330586,2251.28,2135.8,595.0
116,driver_arrival,58.3884685,26.7059629,1592.0,4172.7,780.0
116,rider_pickup_presence,58.3884685,26.7059629,1676.55,4172.7,780.0
116,trip_completion,58.3725918,26.7708181,2372.0,4172.7,780.0
116,rider_dropoff_presence,58.3725918,26.7708181,2377.5,4172.7,780.0
117,driver_arrival,58.3847026,26.6922963,1602.0,2881.8,268.0
117,rider_pickup_presence,58.3847026,26.6922963,1629.35,2881.8,268.0
117,trip_completion,58.3622489,26.7169779,1870.0,2881.8,268.0
117,rider_dropoff_presence,58.3622489,26.7169779,1904.73,2881.8,268.0
118,driver_arrival,58.3821347,26.7314024,1610.0,851.1,211.0
118,rider_pickup_presence,58.3821347,26.7314024,1619.58,851.1,211.0
118,trip_completion,58.3748613,26.7268541,1821.0,851.1,211.0
118,rider_dropoff_presence,58.3748613,26.7268541,1848.93,851.1,211.0
119,driver_arrival,58.3785289,26.714298,1622.0,3733.9,603.0
119,rider_pickup_presence,58.3785289,26.714298,1634.12,3733.9,603.0
119,trip_completion,58.3634462,26.7715074,2225.0,3733.9,603.0
119,rider_dropoff_presence,58.3634462,26.7715074,2258.36,3733.9,603.0
12,driver_arrival,58.386926,26.7123428,144.0,1905.0,326.0
12,rider_pickup_presence,58.386926,26.7123428,220.28,1905.0,326.0
12,trip_completion,58.379583,26.741869,470.0,1905.0,326.0
12,rider_dropoff_presence,58.379583,26.741869,513.78,1905.0,326.0
120,driver_arrival,58.3617432,26.7011527,1640.0,3930.7,869.0
120,rider_pickup_presence,58.3617432,26.7011527,1684.42,3930.7,869.0
120,trip_completion,58.3643897,26.7683566,2509.0,3930.7,869.0
120,rider_dropoff_presence,58.3643897,26.7683566,2534.14,3930.7,869.0
121,driver_arrival,58.379643,26.712575,1644.0,1000.1,655.0
121,rider_pickup_presence,58.379643,26.712575,1676.04,1000.1,655.0
121,trip_completion,58.3736968,26.7254455,2299.0,1000.1,655.0
121,rider_dropoff_presence,58.3736968,26.7254455,2411.4,1000.1,655.0
122,driver_arrival,58.376504,26.7196666,1645.0,2908.6,622.0
122,rider_pickup_presence,58.376504,26.7196666,1722.76,2908.6,622.0
122,trip_completion,58.3703876,26.7681664,2267.0,2908.6,622.0
122,rider_dropoff_presence,58.3703876,26.7681664,2340.1,2908.6,622.0
123,driver_arrival,58.3870533,26.7090759,1647.0,3609.3,723.0
123,rider_pickup_presence,58.3870533,26.7090759,1667.54,3609.3,723.0
123,trip_completion,58.3750045,26.7665651,2370.0,3609.3,723.0
123,rider_dropoff_presence,58.3750045,26.7665651,2457.5,3609.3,723.0
124,driver_arrival,58.3600223,26.717311,1651.0,3025.6,657.0
124,rider_pickup_presence,58.3600223,26.717311,1670.61,3025.6,657.0
124,trip_completion,58.3872288,26.7165111,2308.0,3025.6,657.0
124,rider_dropoff_presence,58.3872288,26.7165111,2353.53,3025.6,657.0
125,driver_arrival,58.3751942,26.6929755,1655.0,4670.7,906.0
125,rider_pickup_presence,58.3751942,26.6929755,1773.74,4670.7,906.0
125,trip_completion,58.3675668,26.7717424,2561.0,4670.7,906.0
125,rider_dropoff_presence,58.3675668,26.7717424,2637.8,4670.7,906.0
126,driver_arrival,58.3788657,26.6993116,1656.0,2017.5,265.0
126,rider_pickup_presence,58.3788657,26.6993116,1722.83,2017.5,265.0
126,trip_completion,58.3607777,26.7020169,1921.0,2017.5,265.0
126,rider_dropoff_presence,58.3607777,26.7020169,2003.15,2017.5,265.0
127,driver_arrival,58.3772394,26.7214524,1658.0,2778.4,915.0
127,rider_pickup_presence,58.3772394,26.7214524,1759.14,2778.4,915.0
127,trip_completion,58.37192,26.7680117,2573.0,2778.4,915.0
127,rider_dropoff_presence,58.37192,26.7680117,2666.12,2778.4,915.0
128,driver_arrival,58.3628525,26.6892308,1663.0,793.1,87.0
128,rider_pickup_presence,58.3628525,26.6892308,1690.49,793.1,87.0
128,trip_completion,58.3675183,26.6995161,1750.0,793.1,87.0
128,rider_dropoff_presence,58.3675183,26.6995161,1753.85,793.1,87.0
129,driver_arrival,58.3701152,26.7249855,1675.0,1048.1,385.0
129,rider_pickup_presence,58.3701152,26.7249855,1712.85,1048.1,385.0
129,trip_completion,58.3795269,26.724018,2060.0,1048.1,385.0
129,rider_dropoff_presence,58.3795269,26.724018,2092.13,1048.1,385.0
13,driver_arrival,58.3834524,26.7638226,168.0,3641.0,452.0
13,rider_pickup_presence,58.3834524,26.7638226,193.32,3641.0,452.0
13,trip_completion,58.3696126,26.707226,620.0,3641.0,452.0
13,rider_dropoff_presence,58.3696126,26.707226,733.15,3641.0,452.0
130,driver_arrival,58.361797,26.6960953,1685.0,1656.2,351.0
130,rider_pickup_presence,58.361797,26.6960953,1790.16,1656.2,351.0
130,trip_completion,58.3684363,26.7215152,2036.0,1656.2,351.0
130,rider_dropoff_presence,58.3684363,26.7215152,2073.76,1656.2,351.0
131,driver_arrival,58.3772186,26.7552988,1687.0,3685.6,434.0
131,rider_pickup_presence,58.3772186,26.7552988,1765.65,3685.6,434.0
131,trip_completion,58.3826838,26.692943,2121.0,3685.6,434.0
131,rider_dropoff_presence,58.3826838,26.692943,2168.48,3685.6,434.0
132,driver_arrival,58.3605614,26.7765581,1688.0,2485.7,239.0
132,rider_pickup_presence,58.3605614,26.7765581,1797.75,2485.7,239.0
132,trip_completion,58.3789816,26.7524061,1927.0,2485.7,239.0
132,rider_dropoff_presence,58.3789816,26.7524061,1982.06,2485.7,239.0
133,driver_arrival,58.388135,26.7106024,1698.0,1411.5,240.0
133,rider_pickup_presence,58.388135,26.7106024,1729.79,1411.5,240.0
133,trip_completion,58.3823522,26.7321584,1938.0,1411.5,240.0
133,rider_dropoff_presence,58.3823522,26.7321584,1967.6,1411.5,240.0
134,driver_arrival,58.3826775,26.7065634,1699.0,2908.0,429.0
134,rider_pickup_presence,58.3826775,26.7065634,1766.36,2908.0,429.0
134,trip_completion,58.3672125,26.7467836,2128.0,2908.0,429.0
134,rider_dropoff_presence,58.3672125,26.7467836,2159.53,2908.0,429.0
135,driver_arrival,58.3868336,26.70884,1728.0,2843.9,598.0
135,rider_pickup_presence,58.3868336,26.70884,1798.15,2843.9,598.0
135,trip_completion,58.3628066,26.7255559,2326.0,2843.9,598.0
135,rider_dropoff_presence,58.3628066,26.7255559,2433.74,2843.9,598.0
136,driver_arrival,58.3873797,26.7071457,1755.0,1927.9,249.0
136,rider_pickup_presence,58.3873797,26.7071457,1802.93,1927.9,249.0
136,trip_completion,58.3842711,26.7396843,2004.0,1927.9,249.0
136,rider_dropoff_presence,58.3842711,26.7396843,2030.32,1927.9,249.0
137,driver_arrival,58.3763342,26.7284795,1763.0,2857.3,644.0
137,rider_pickup_presence,58.3763342,26.7284795,1882.7,2857.3,644.0
137,trip_completion,58.3734771,26.7771817,2407.0,2857.3,644.0
137,rider_dropoff_presence,58.3734771,26.7771817,2468.14,2857.3,644.0
138,driver_arrival,58.3691043,26.7257729,1791.0,738.2,294.0
138,rider_pickup_presence,58.3691043,26.7257729,1801.91,738.2,294.0
138,trip_completion,58.370046,26.7132418,2085.0,738.2,294.0
138,rider_dropoff_presence,58.370046,26.7132418,2090.65,738.2,294.0
139,driver_arrival,58.3873872,26.719042,1795.0,1471.4,317.0
139,rider_pickup_presence,58.3873872,26.719042,1808.16,1471.4,317.0
139,trip_completion,58.3754895,26.7300909,2112.0,1471.4,317.0
139,rider_dropoff_presence,58.3754895,26.7300909,2187.29,1471.4,317.0
14,driver_arrival,58.3692996,26.6874718,180.0,1105.9,229.0
14,rider_pickup_presence,58.3692996,26.6874718,275.05,1105.9,229.0
14,trip_completion,58.3681491,26.7063092,409.0,1105.9,229.0
14,rider_dropoff_presence,58.3681491,26.7063092,459.66,1105.9,229.0
140,driver_arrival,58.3728689,26.7788323,1796.0,3256.3,961.0
140,rider_pickup_presence,58.3728689,26.7788323,1803.62,3256.3,961.0
140,trip_completion,58.3740513,26.7230309,2757.0,3256.3,961.0
140,rider_dropoff_presence,58.3740513,26.7230309,2802.79,3256.3,961.0
141,driver_arrival,58.3752181,26.7215014,1798.0,740.0,411.0
141,rider_pickup_presence,58.3752181,26.7215014,1917.53,740.0,411.0
141,trip_completion,58.3748585,26.7341747,2209.0,740.0,411.0
141,rider_dropoff_presence,58.3748585,26.7341747,2272.49,740.0,411.0
142,driver_arrival,58.3758354,26.7777148,1801.0,1394.1,569.0
142,rider_pickup_presence,58.3758354,26.7777148,1917.53,1394.1,569.0
142,trip_completion,58.3758228,26.7538047,2370.0,1394.1,569.0
142,rider_dropoff_presence,58.3758228,26.7538047,2473.29,1394.1,569.0
143,driver_arrival,58.3713896,26.6878894,1814.0,3210.7,598.0
143,rider_pickup_presence,58.3713896,26.6878894,1815.38,3210.7,598.0
143,trip_completion,58.364713,26.7414533,2412.0,3210.7,598.0
143,rider_dropoff_presence,58.364713,26.7414533,2498.49,3210.7,598.0
144,driver_arrival,58.366369,26.7218085,1819.0,1596.3,520.0
144,rider_pickup_presence,58.366369,26.7218085,1900.81,1596.3,520.0
144,trip_completion,58.3702109,26.6954342,2339.0,1596.3,520.0
144,rider_dropoff_presence,58.3702109,26.6954342,2403.44,1596.3,520.0
145,driver_arrival,58.3876857,26.6978413,1823.0,3055.7,284.0
145,rider_pickup_presence,58.3876857,26.6978413,1855.02,3055.7,284.0
145,trip_completion,58.3604192,26.704372,2107.0,3055.7,284.0
145,rider_dropoff_presence,58.3604192,26.704372,2183.92,3055.7,284.0
146,driver_arrival,58.3735858,26.7661126,1823.0,4044.6,833.0
146,rider_pickup_presence,58.3735858,26.7661126,1836.39,4044.6,833.0
146,trip_completion,58.3643235,26.699042,2656.0,4044.6,833.0
146,rider_dropoff_presence,58.3643235,26.699042,2708.17,4044.6,833.0
147,driver_arrival,58.3844344,26.748442,1845.0,2135.4,436.0
147,rider_pickup_presence,58.3844344,26.748442,1899.45,2135.4,436.0
147,trip_completion,58.3702366,26.7731053,2281.0,2135.4,436.0
147,rider_dropoff_presence,58.3702366,26.7731053,2395.46,2135.4,436.0
148,driver_arrival,58.3706757,26.704195,1857.0,769.5,134.0
148,rider_pickup_presence,58.3706757,26.704195,1962.1,769.5,134.0
148,trip_completion,58.3760275,26.6958285,1991.0,769.5,134.0
148,rider_dropoff_presence,58.3760275,26.6958285,2022.61,769.5,134.0
149,driver_arrival,58.3813122,26.7461312,1864.0,3238.9,621.0
149,rider_pickup_presence,58.3813122,26.7461312,1924.07,3238.9,621.0
149,trip_completion,58.3617829,26.7049202,2485.0,3238.9,621.0
149,rider_dropoff_presence,58.3617829,26.7049202,2506.44,3238.9,621.0
15,driver_arrival,58.3818395,26.7392833,189.0,3177.8,647.0
15,rider_pickup_presence,58.3818395,26.7392833,298.52,3177.8,647.0
15,trip_completion,58.3778706,26.6853015,836.0,3177.8,647.0
15,rider_dropoff_presence,58.3778706,26.6853015,940.46,3177.8,647.0
150,driver_arrival,58.3891953,26.7330744,1869.0,3020.0,493.0
150,rider_pickup_presence,58.3891953,26.7330744,1904.81,3020.0,493.0
150,trip_completion,58.3707779,26.6950018,2362.0,3020.0,493.0
150,rider_dropoff_presence,58.3707779,26.6950018,2438.67,3020.0,493.0
151,driver_arrival,58.3722952,26.7260759,1877.0,1825.8,573.0
151,rider_pickup_presence,58.3722952,26.7260759,1950.08,1825.8,573.0
151,trip_completion,58.3886327,26.7229389,2450.0,1825.8,573.0
151,rider_dropoff_presence,58.3886327,26.7229389,2468.34,1825.8,573.0
152,driver_arrival,58.3838857,26.7806856,1884.0,3973.8,431.0
152,rider_pickup_presence,58.3838857,26.7806856,1975.5,3973.8,431.0
152,trip_completion,58.3665785,26.7210562,2315.0,3973.8,431.0
152,rider_dropoff_presence,58.3665785,26.7210562,2379.73,3973.8,431.0
153,driver_arrival,58.3824401,26.7216591,1885.0,3532.1,626.0
153,rider_pickup_presence,58.3824401,26.7216591,1978.44,3532.1,626.0
153,trip_completion,58.3698504,26.7772794,2511.0,3532.1,626.0
153,rider_dropoff_presence,58.3698504,26.7772794,2574.64,3532.1,626.0
154,driver_arrival,58.3881119,26.7106377,1892.0,1718.6,289.0
154,rider_pickup_presence,58.3881119,26.7106377,1892.07,1718.6,289.0
154,trip_completion,58.3726896,26.7125795,2181.0,1718.6,289.0
154,rider_dropoff_presence,58.3726896,26.7125795,2219.9,1718.6,289.0
155,driver_arrival,58.3692047,26.6871271,1903.0,1137.9,199.0
155,rider_pickup_presence,58.3692047,26.6871271,1905.34,1137.9,199.0
155,trip_completion,58.3650198,26.7049327,2102.0,1137.9,199.0
155,rider_dropoff_presence,58.3650198,26.7049327,2213.49,1137.9,199.0
156,driver_arrival,58.3820146,26.7103684,1907.0,1423.8,170.0
156,rider_pickup_presence,58.3820146,26.7103684,2012.45,1423.8,170.0
156,trip_completion,58.3700849,26.7014986,2077.0,1423.8,170.0
156,rider_dropoff_presence,58.3700849,26.7014986,2176.8,1423.8,170.0
157,driver_arrival,58.3811616,26.7184955,1910.0,1406.0,246.0
157,rider_pickup_presence,58.3811616,26.7184955,1946.9,1406.0,246.0
157,trip_completion,58.3831679,26.6946816,2156.0,1406.0,246.0
157,rider_dropoff_presence,58.3831679,26.6946816,2162.95,1406.0,246.0
158,driver_arrival,58.3821812,26.7366418,1912.0,2340.3,533.0
158,rider_pickup_presence,58.3821812,26.7366418,2017.36,2340.3,533.0
158,trip_completion,58.3876649,26.6978792,2445.0,2340.3,533.0
158,rider_dropoff_presence,58.3876649,26.6978792,2558.63,2340.3,533.0
159,driver_arrival,58.3866051,26.7151651,1925.0,490.7,100.0
159,rider_pickup_presence,58.3866051,26.7151651,1935.28,490.7,100.0
159,trip_completion,58.3871351,26.7068064,2025.0,490.7,100.0
159,rider_dropoff_presence,58.3871351,26.7068064,2083.32,490.7,100.0
16,driver_arrival,58.3648241,26.7463515,196.0,1341.6,326.0
16,rider_pickup_presence,58.3648241,26.7463515,204.31,1341.6,326.0
16,trip_completion,58.3745773,26.7598958,522.0,1341.6,326.0
16,rider_dropoff_presence,58.3745773,26.7598958,613.27,1341.6,326.0
160,driver_arrival,58.3724892,26.7575921,1936.0,2379.0,252.0
160,rider_pickup_presence,58.3724892,26.7575921,2027.9,2379.0,252.0
160,trip_completion,58.3887467,26.7310638,2188.0,2379.0,252.0
160,rider_dropoff_presence,58.3887467,26.7310638,2203.41,2379.0,252.0
161,driver_arrival,58.3878752,26.7150602,1952.0,1997.5,745.0
161,rider_pickup_presence,58.3878752,26.7150602,2009.03,1997.5,745.0
161,trip_completion,58.3706475,26.7247703,2697.0,1997.5,745.0
161,rider_dropoff_presence,58.3706475,26.7247703,2762.98,1997.5,745.0
162,driver_arrival,58.3715305,26.7678063,1958.0,1399.3,268.0
162,rider_pickup_presence,58.3715305,26.7678063,1989.81,1399.3,268.0
162,trip_completion,58.3599625,26.7772505,2226.0,1399.3,268.0
162,rider_dropoff_presence,58.3599625,26.7772505,2330.69,1399.3,268.0
163,driver_arrival,58.3622392,26.6952318,1963.0,2090.1,420.0
163,rider_pickup_presence,58.3622392,26.6952318,2013.78,2090.1,420.0
163,trip_completion,58.3705846,26.7273446,2383.0,2090.1,420.0
163,rider_dropoff_presence,58.3705846,26.7273446,2408.42,2090.1,420.0
164,driver_arrival,58.3734718,26.6989755,1982.0,2063.6,435.0
164,rider_pickup_presence,58.3734718,26.6989755,2046.72,2063.6,435.0
164,trip_completion,58.3846298,26.7272609,2417.0,2063.6,435.0
164,rider_dropoff_presence,58.3846298,26.7272609,2504.59,2063.6,435.0
165,driver_arrival,58.3839632,26.7493224,1997.0,4544.4,1073.0
165,rider_pickup_presence,58.3839632,26.7493224,2021.14,4544.4,1073.0
165,trip_completion,58.3640421,26.6812695,3070.0,4544.4,1073.0
165,rider_dropoff_presence,58.3640421,26.6812695,3107.41,4544.4,1073.0
166,driver_arrival,58.3659428,26.7362545,2006.0,1626.8,278.0
166,rider_pickup_presence,58.3659428,26.7362545,2125.42,1626.8,278.0
166,trip_completion,58.3725386,26.7611557,2284.0,1626.8,278.0
166,rider_dropoff_presence,58.3725386,26.7611557,2361.99,1626.8,278.0
167,driver_arrival,58.3706018,26.701237,2029.0,3878.0,816.0
167,rider_pickup_presence,58.3706018,26.701237,2081.57,3878.0,816.0
167,trip_completion,58.3702021,26.7677355,2845.0,3878.0,816.0
167,rider_dropoff_presence,58.3702021,26.7677355,2907.11,3878.0,816.0
168,driver_arrival,58.3844305,26.7270063,2031.0,2343.7,780.0
168,rider_pickup_presence,58.3844305,26.7270063,2045.52,2343.7,780.0
168,trip_completion,58.3674905,26.7030868,2811.0,2343.7,780.0
168,rider_dropoff_presence,58.3674905,26.7030868,2837.96,2343.7,780.0
169,driver_arrival,58.3751346,26.7052789,2034.0,1524.1,273.0
169,rider_pickup_presence,58.3751346,26.7052789,2074.57,1524.1,273.0
169,trip_completion,58.3680133,26.7276118,2307.0,1524.1,273.0
169,rider_dropoff_presence,58.3680133,26.7276118,2377.6,1524.1,273.0
17,driver_arrival,58.3643322,26.7105858,199.0,2395.7,525.0
17,rider_pickup_presence,58.3643322,26.7105858,226.61,2395.7,525.0
17,trip_completion,58.3858575,26.7088273,724.0,2395.7,525.0
17,rider_dropoff_presence,58.3858575,26.7088273,750.43,2395.7,525.0
170,driver_arrival,58.3692315,26.7261372,2036.0,1030.8,134.0
170,rider_pickup_presence,58.3692315,26.7261372,2044.52,1030.8,134.0
170,trip_completion,58.3603552,26.7312318,2170.0,1030.8,134.0
170,rider_dropoff_presence,58.3603552,26.7312318,2245.73,1030.8,134.0
171,driver_arrival,58.3834553,26.7215083,2039.0,3259.5,556.0
171,rider_pickup_presence,58.3834553,26.7215083,2066.47,3259.5,556.0
171,trip_completion,58.3781421,26.7764954,2595.0,3259.5,556.0
171,rider_dropoff_presence,58.3781421,26.7764954,2703.65,3259.5,556.0
172,driver_arrival,58.3655897,26.6861068,2048.0,2934.3,583.0
172,rider_pickup_presence,58.3655897,26.6861068,2151.16,2934.3,583.0
172,trip_completion,58.362969,26.7361685,2631.0,2934.3,583.0
172,rider_dropoff_presence,58.362969,26.7361685,2639.5,2934.3,583.0
173,driver_arrival,58.3825947,26.733275,2050.0,2536.6,628.0
173,rider_pickup_presence,58.3825947,26.733275,2078.56,2536.6,628.0
173,trip_completion,58.3602155,26.724841,2678.0,2536.6,628.0
173,rider_dropoff_presence,58.3602155,26.724841,2758.28,2536.6,628.0
174,driver_arrival,58.3781697,26.7107884,2080.0,577.6,86.0
174,rider_pickup_presence,58.3781697,26.7107884,2105.71,577.6,86.0
174,trip_completion,58.3731003,26.7086267,2166.0,577.6,86.0
174,rider_dropoff_presence,58.3731003,26.7086267,2181.88,577.6,86.0
175,driver_arrival,58.3688482,26.7251827,2100.0,2909.2,644.0
175,rider_pickup_presence,58.3688482,26.7251827,2212.26,2909.2,644.0
175,trip_completion,58.3739867,26.7741011,2744.0,2909.2,644.0
175,rider_dropoff_presence,58.3739867,26.7741011,2812.53,2909.2,644.0
176,driver_arrival,58.369505,26.7681289,2109.0,2736.0,910.0
176,rider_pickup_presence,58.369505,26.7681289,2165.72,2736.0,910.0
176,trip_completion,58.3692194,26.7212138,3019.0,2736.0,910.0
176,rider_dropoff_presence,58.3692194,26.7212138,3113.15,2736.0,910.0
177,driver_arrival,58.3865177,26.6799698,2120.0,2278.5,398.0
177,rider_pickup_presence,58.3865177,26.6799698,2216.9,2278.5,398.0
177,trip_completion,58.3873537,26.7190293,2518.0,2278.5,398.0
177,rider_dropoff_presence,58.3873537,26.7190293,2540.85,2278.5,398.0
178,driver_arrival,58.3788436,26.7679904,2122.0,733.6,139.0
178,rider_pickup_presence,58.3788436,26.7679904,2133.63,733.6,139.0
178,trip_completion,58.3733834,26.7609275,2261.0,733.6,139.0
178,rider_dropoff_presence,58.3733834,26.7609275,2312.73,733.6,139.0
179,driver_arrival,58.372139,26.7223127,2131.0,2873.2,765.0
179,rider_pickup_presence,58.372139,26.7223127,2181.83,2873.2,765.0
179,trip_completion,58.376594,26.7708518,2896.0,2873.2,765.0
179,rider_dropoff_presence,58.376594,26.7708518,2952.04,2873.2,765.0
18,driver_arrival,58.3842166,26.7396574,211.0,2096.2,233.0
18,rider_pickup_presence,58.3842166,26.7396574,298.49,2096.2,233.0
18,trip_completion,58.3667889,26.7259486,444.0,2096.2,233.0
18,rider_dropoff_presence,58.3667889,26.7259486,524.8,2096.2,233.0
180,driver_arrival,58.3823236,26.7373683,2146.0,1215.3,321.0
180,rider_pickup_presence,58.3823236,26.7373683,2264.1,1215.3,321.0
180,trip_completion,58.3759265,26.7204662,2467.0,1215.3,321.0
180,rider_dropoff_presence,58.3759265,26.7204662,2478.81,1215.3,321.0
181,driver_arrival,58.3872122,26.7093644,2152.0,1485.0,285.0
181,rider_pickup_presence,58.3872122,26.7093644,2200.31,1485.0,285.0
181,trip_completion,58.3748687,26.7190881,2437.0,1485.0,285.0
181,rider_dropoff_presence,58.3748687,26.7190881,2477.72,1485.0,285.0
182,driver_arrival,58.384931,26.7507912,2156.0,1801.5,835.0
182,rider_pickup_presence,58.384931,26.7507912,2259.4,1801.5,835.0
182,trip_completion,58.3722358,26.7699884,2991.0,1801.5,835.0
182,rider_dropoff_presence,58.3722358,26.7699884,3020.84,1801.5,835.0
183,driver_arrival,58.380377,26.7083479,2165.0,1022.6,177.0
183,rider_pickup_presence,58.380377,26.7083479,2187.83,1022.6,177.0
183,trip_completion,58.3713228,26.7114204,2342.0,1022.6,177.0
183,rider_dropoff_presence,58.3713228,26.7114204,2395.83,1022.6,177.0
184,driver_arrival,58.3825086,26.6983495,2174.0,3854.2,961.0
184,rider_pickup_presence,58.3825086,26.6983495,2224.63,3854.2,961.0
184,trip_completion,58.3720599,26.7613825,3135.0,3854.2,961.0
184,rider_dropoff_presence,58.3720599,26.7613825,3168.43,3854.2,961.0
185,driver_arrival,58.3624587,26.7123477,2180.0,3540.8,973.0
185,rider_pickup_presence,58.3624587,26.7123477,2209.98,3540.8,973.0
